Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-31 14:17:21+00:00,1641806892925083648,"With CS @InteriorKE PhD in law, our TRAILBLAZER is best placed to steer @NPSOfficial_KE. 

His proposed legislative amendment/Bill on picketing #Maandamano should be executed @KIMANIICHUNGWAH @NdindiNyoro @scherargei  at @Ferdiomanyala speed to tame current ""fire!"" |@WilliamsRuto",HorticulturalK,4,3
2023-03-31 14:16:45+00:00,1641806742836109314,"Today leaders are talking about WAR and LIBERATION 
Does losing an election amount to losing liberty and the only solution is VIOLENCE of BLEEDING and DESTRUCTION of Property? #PEV is here again. #Maandamano https://t.co/yWopFf1rUd",mirrorreflecti9,0,0
2023-03-31 14:14:40+00:00,1641806219101839360,Azimio TV handle should be reported for putting kenyans at risk by sharing their photos and calling them goons. Some are purported trained security officers.  #Maandamano #MaandamanoMondays #MaandamanoThursday,Samitto_Ke,0,0
2023-03-31 14:07:26+00:00,1641804399289724930,"If the UDA government is serious about historical land issues, can they now implement the Ndung'u report? It is not too hard, though it may affect Weston Hotel's land as well.
#Maandamano #Raila #Gachagua Ruto",Elkisseh,0,0
2023-03-31 14:07:09+00:00,1641804327890173956,He should modernize #maandamano too,dogutha,1,0
2023-03-31 14:05:52+00:00,1641804004974837762,"This guy is talking sense manze
#RussiaIsCollapsing #Maandamano #PremierLeague #WeLoveAfricanacity",mainadebabu1,0,1
2023-03-31 14:05:02+00:00,1641803792822722560,When did bullet look like a mallet? Cheap #Maandamano propaganda.,mirrorreflecti9,1,0
2023-03-31 14:04:58+00:00,1641803778692198408,@StandardKenya Why? As @RailaOdinga continues enjoying his favourite pastime hobby of #Maandamano he should equally others enjoy their right of association and conscience.! He himself left his lieutenants and solemnised handshake with UHURU without seeking permission from anyone.! Iko NN??,sigilai16,1,0
2023-03-31 13:59:02+00:00,1641802283842150401,@RobertAlai The only person capable of dispatching thugs is Rao...#Maandamano,qrownprince,0,0
2023-03-31 13:49:35+00:00,1641799907940921344,"DP Rigathi Gachagua @rigathi is the go to person to STOP the attacks
#CostOfLivingCrisis #MaandamanoMonday #MaandamanoThursday #Maandamano",BeingCharlie,0,0
2023-03-31 13:48:28+00:00,1641799624183758848,Gûtiri koingi ûtûire #Maandamano,BabuTimnah,0,0
2023-03-31 13:47:11+00:00,1641799304430977024,"@Kenyans ..and they wonder why we have #Maandamano 🤦🤦 Keep misusing tax payers money, one of these days the so called goons shall find you in your posh offices/homes then thats when it shall hit you that things are not okay in the country.",MumbiJosphen,1,0
2023-03-31 13:46:29+00:00,1641799125241937920,@abuga_makori Rowdy Kisumu protestors have just silenced their own. How many more police &amp; civilians lives do we need to lose for this #Maandamano thing to be called off?,1James_Onginjoh,1,0
2023-03-31 13:43:46+00:00,1641798443352850432,"President @WilliamsRuto is being too soft on these #Azimio goons. It's time he cracks the whip and brings the country to ORDER. There can not be peaceful #Maandamano if #Raila is the one leading them. This will only lead to more deaths, destruction of properties and chaos",Qahiu_Githutha,1,0
2023-03-31 13:42:55+00:00,1641798227996590081,"KENYA :#Maandamano 
Policeman dies after being struck with stone in Kisumu demos.
Nyamira corporal Ben Oduor was hit on the chest with a catapult-propelled stone.A police  said was a giant homemade catapult
Congratulations Joy
KBB 233B
Sakaja
Jeff Mwathi
Rosemary Odour
Carrefour https://t.co/3NL9MhYr8V",wishfmkenya,3,0
2023-03-31 13:38:03+00:00,1641797004463316995,Baba has now gone berserk noticing that no substantial international community leader is paying attention on #maandamano and president  @WilliamsRuto is ignoring him as well. ONLY TIME WILL TELL...,maana_e,1,0
2023-03-31 13:30:19+00:00,1641795056934739970,"@StandardKenya @SABINACHEGE Citizens are suffering and yet the uda politicians are mocking them,Through their OBNOXIOUS lectures,Who said Kenya belongs to the uda?

The Government has expedited the exorbitant taxes to the Kenyans,,While the same parliament is silent watching 

#MAANDAMANO💪",MichaelKamauNM3,17,2
2023-03-31 13:28:34+00:00,1641794618470674434,Nike Sb orange mtumba New✅ @1200 free deliveries within nairobi and countrywide📌at a fee                           #PwaniUniversity #justiceforjeffmwathi #Maandamano #Nairobi #CBD #ChicagoPD https://t.co/gk1Thb0Pes,Mochedesigns1,75,30
2023-03-31 13:23:45+00:00,1641793404135677953,@AzimioTv Anaitwa Joseph Kony alias @RailaOdinga . The orchestrator of mass violence and #Maandamano,Leinad_Induf,0,0
2023-03-31 13:21:26+00:00,1641792821903474688,"The QN remains what is the AGENDA because no one in Azimio seems eager to well articulate it to the masses...

.Lowering cost of living ✔️

.Open IEBC servers ❌
.Reinstatement of Cherera4❌
.Involved in appointment of IEBC commissioners❌
.Ruto vacating State House❌
#Maandamano",MuthokaTito,0,0
2023-03-31 13:17:43+00:00,1641791886112292864,"Now,  where is the peaceful part?  #Maandamano 

Even if folks invoke articles allowing them to picket. 

Where is it?  Very unfortunate and sad https://t.co/RnQfeyjlkI",OtienoLori,2,1
2023-03-31 13:15:07+00:00,1641791231981125639,@AnyangNyongo This is sad! #Maandamano yetu ni ya Amani Buana!,DennoElPhoenix,0,0
2023-03-31 13:12:46+00:00,1641790641901559814,"A criminal is a criminal. That is my responsibility as the president of AFRIPO so all those pictures whether from wherever I am interested in all those matters,” he added.#WeLoveAfricanicity #KBB233B #DJFatso #maandamano #raila #goons #protect #kenya. https://t.co/Xt3bgnFjfr",PopcaanTito,4,0
2023-03-31 13:07:47+00:00,1641789387208900608,@OmbetaC The police in Kisumu tried to cause mayhem and bore the brunt. The police in Nairobi need to be taught the same lessons. Like the one below. Make #Maandamano  daily! https://t.co/SCpsDZryCI,AyomaJ3,0,0
2023-03-31 12:57:32+00:00,1641786807552561152,"For political reasons, after the month of ramadhan, Baba should hold a one million people peaceful #Maandamano in Mombasa, kuna kitu nimeona!
KDD or KBB https://t.co/J5G7lBCuwe",ChrisstalFarms1,1,1
2023-03-31 12:57:21+00:00,1641786763432558592,Raila is to Kenya as Wenger is to Arsenal 🤷🏽‍♂️ #Maandamano,eyed_observer,0,0
2023-03-31 12:54:16+00:00,1641785984265392132,"US delegation to meet Uhuru after Raila rejects Biden's request
https://t.co/GMk1VbHaoe
#USA #UnitedStates #Kenya #uhurukenyatta #Northlands #Raila #Ruto #RutoMustGo #Maandamano #MaandamanoThursday #Demonstrations",MumoOnesmas,0,0
2023-03-31 12:53:42+00:00,1641785843357569025,"10. The Ultimate Goal of Every Radio listener is to enjoy the show. DFT News Radio has it all for you

https://t.co/hhMPbgmpT2 or https://t.co/PUIFD6ibiI

#DFTNewsRadioFresh #oracomgroup #maandamano #demonstrations #PwaniUniversity https://t.co/2d4INBYZn1",PalscitySacco,3,2
2023-03-31 12:50:30+00:00,1641785039175266307,"@fecclaha @CKKamau @WilliamsRuto @RailaOdinga @AzimioTv #Kenya is an important gateway to the Great Lakes and Horn of Africa region, and we assure the people of #Kenya of our continued prayers for justice and sustainable peace and security - @fecclaha 

@NCCKKenya @CKKamau @WilliamsRuto @RailaOdinga #Maandamano #MaandamanoThursday https://t.co/10rzzuh731",NCCKKenya,1,0
2023-03-31 12:48:14+00:00,1641784465256239105,"National Treasury misses revenue target by Sh67b despite Ruto's efforts
https://t.co/Ap9855HRa6
#Treasury #Budget2023 #budget #Revenue #Kenya #business #Ruto #Raila #Maandamano",MumoOnesmas,0,0
2023-03-31 12:47:51+00:00,1641784370720657409,"@Wakabando @AnyangNyongo @jootrhkisumu It'll not happen in kisumu. only, this loss includes the whole nation the leaders should sit down and come up with a proper way to deal with their problems and their political issues their ego is pulling us down as a country,#maandamano will only lead to loss of properties",SONNIEPAULINE,0,0
2023-03-31 12:47:14+00:00,1641784215439024135,"'God himself decided that the Luos must be in Kenya to give direction, and we are here by RIGHT'

Anybody who feels bad ameze wembe

Luos will not be intimidated 

#Maandamano #RailaOdinga https://t.co/KiFHAUGdij",AbalaKinyuaa,2,0
2023-03-31 12:45:53+00:00,1641783875998457856,"Kenyatta family sends emissaries to meet Ruto
https://t.co/5t3KyV7mvs
#uhurukenyatta #news #Kenya #RailaOdinga #Raila #Northlands #Maandamano #MaandamanoThursday #Demonstrations #RutoMustGo",MumoOnesmas,0,0
2023-03-31 12:44:28+00:00,1641783519494930433,"@fecclaha @CKKamau @WilliamsRuto @RailaOdinga @fecclaha commended #Kenyans for peaceful elections and transition in 2022 which made #kenya a beacon of #peace and #democracy on the #Africa continent

#Maandamano #MaandamanoThursday #dialogue https://t.co/ZA9fncIOwg",NCCKKenya,2,0
2023-03-31 12:44:00+00:00,1641783401739894785,"No, @InteriorKE CS @KindikiKithure  Kindiki has not written a resignation letter to President @WilliamsRuto.

https://t.co/fbXblMpoW3

#FactsMatterKE
#iVerifyKenya
#Maandamano 

@MediaCouncilK @PesaCheck @AfricaCheck_KE @meedan @BarazaLab @Thagreatleo @Shiundu @iamLucyMwangi",MediaObserverK,5,2
2023-03-31 12:41:27+00:00,1641782759629701120,"Consequences. 

Dj Fatxo Moderna Murang'a Kemboi Rosemary Oduor KDD or KBB Pwani University Congratulations Joy #Maandamano https://t.co/7XnPTxasZG",UnchainDjango,8,2
2023-03-31 12:39:23+00:00,1641782240811139074,"@NCCKKenya partner @fecclaha has expressed solidarity with the people of #kenya during the current political crisis

@CKKamau @WilliamsRuto @RailaOdinga #Maandamano #peace https://t.co/nD2yM0Pv7l",NCCKKenya,8,2
2023-03-31 12:34:31+00:00,1641781016594448385,"@KenyaRedCross Some of the fundamental principles of @KenyaRedCross are Humanity, Impartiality, Neutrality, independance, Universality &amp; Unity.. !! KRCS would never ever go against our principles.. infact we would be the 1st to respond incase of any disaster..!! 

#Azimio #Maandamano",TijuAziz,0,0
2023-03-31 12:32:45+00:00,1641780571029536768,"Some of the fundamental principles of @KenyaRedCross are Humanity, Impartiality, Neutrality, independance, Universality &amp; Unity.. !! We would never ever go against our principles..!! 

@citizen @ntvkenya

#Azimio #Maandamano",TijuAziz,0,0
2023-03-31 12:25:19+00:00,1641778701615652866,"Fruits of your labour. Effect of #Maandamano at Bee Center, Manyanja road yesterday... https://t.co/rZUMUuQu65",mytradesignals,3,0
2023-03-31 12:24:28+00:00,1641778484958711808,This Ruto government is making Uhuru administration look like a Saint from day one #Maandamano,Denoxyl,0,0
2023-03-31 12:12:29+00:00,1641775470143307778,"#Maandamano: It's not about the 'cost of living' !

Somebody wants a seat at the HighTable",safariwithselle,0,0
2023-03-31 12:11:03+00:00,1641775109634510848,"Before power got into their heads

#Maandamano https://t.co/A5iWgSbfwC",AbalaKinyuaa,28,14
2023-03-31 12:02:58+00:00,1641773076122664965,"Deepest condolences to the family of the fallen police officer and the injured. 

Current #Maandamano policing strategy places officers, protesters and third party bystanders in harm's way. #AllVictimsLivesMatter #BackToTheDrawingBoard #ReturnToReason #DialogueNow",irunguhoughton,9,6
2023-03-31 12:02:20+00:00,1641772915812192257,"The more the state ""plans"" the more difficult planning becomes for the individual. - Friedrich Hayek #Maandamano",IGNateM,0,0
2023-03-31 11:59:38+00:00,1641772236964089856,"@WilliamsRuto Mr president, please ensure that those who haven't been paying taxes do so with immediate effect backdated from 1963🙆🙆🙆..They can sponsor #Maandamano  every day lakini kodi walipe 🤣🤣",PeterKKariuki8,7,1
2023-03-31 11:57:57+00:00,1641771811292565507,"CS Duale: ""The Kenyatta family has sent emissaries [demanding] that the former President and his family should be left alone. Nobody can guarantee them that.""
#Duale
#Maandamano https://t.co/GMtBj6Llph",obegimalack,0,0
2023-03-31 11:55:36+00:00,1641771222718398465,"@StandardKenya Arresting the legitimate loser will actually justify the the law exists in Kenya, &amp; his goons who believe the ""god"" is above the law will think twice.

#Maandamano",SocietyEyecare,1,0
2023-03-31 11:54:05+00:00,1641770839455551498,@OpiyoWandayi @MLavidavy It's now or never ! #Maandamano,AbdihakimJubat,1,0
2023-03-31 11:46:39+00:00,1641768970725236738,"CPL Ben Oduor of Keroka police,Nyamira who was on duty in Kisumu Azimio protests &amp; was injured while at Jamia supermarket area where they were overwhelmed by rioters has succumbed injuries  at Aga Khan ICU. Attack of police  should be condemned. RIP
#Maandamano
#Kisumu
#BenOduor https://t.co/n6W7GJ50T1",obegimalack,0,0
2023-03-31 11:46:30+00:00,1641768933383606272,"A Police Officer succumbs to injuries sustained during yesterday's Azimio Protests in Kisumu.

#MuorotoFmNews #Maandamano https://t.co/Nrjnuh8sQI",MuorotoFM,0,0
2023-03-31 11:45:47+00:00,1641768751006728193,"😥 Police officer death by a stone, wah! Thrown by a catapult.
#Maandamano  should be stopped..we can't proceed this way as a country. https://t.co/zRNMYS4sp0",realkingvoice,3,0
2023-03-31 11:44:32+00:00,1641768437507604480,"CPL Ben Oduor of Keroka police,Nyamira who was on duty in Kisumu Azimio demostrations and was injured while at Jamia supermarket area where they were overwhelmed by rioters has succumbed injuries  at Aga Khan ICU. Attack of police  should be condemned. RIP
#Maandamano https://t.co/mUZBLtbXxT",obegimalack,1,0
2023-03-31 11:40:59+00:00,1641767541679824898,This madness has to stop . We need to call back our country into order #Maandamano #MaandamanoThursdays,AugustusMulie,1,0
2023-03-31 11:40:20+00:00,1641767381390295044,"@DjspiderFreddy Great work on the #Maandamano music mixes. Say hi to Clan, Jose, Steve, Badabing, and others.
Let's have coffee soon at Lucca",DrManyonyiFRCS,0,0
2023-03-31 11:40:05+00:00,1641767316475068416,"@ntvkenya Issa lie, we know who is afraid &amp; definitely it's not the first first lady. #Maandamano continues shortly we are taxed to the core.",Raphkuria,3,0
2023-03-31 11:36:51+00:00,1641766501383323655,Ni teargas imeogezewa food color tu #Maandamano,MuthokaTito,0,0
2023-03-31 11:35:41+00:00,1641766211242323969,Oscar Sudi at this #Maandamano  times😂 https://t.co/lxhmMUCIVl,nickBlaise10,1,1
2023-03-31 11:34:33+00:00,1641765924871995392,@mwabilimwagodi @stevekariz Made me laugh he supposed to be lying on a cold slab si kutuhadithia stori za abunuwasi.... #Maandamano,MuthokaTito,0,0
2023-03-31 11:34:28+00:00,1641765901203587075,"BABA : MPAKA WAFUNGUE SERVER, MAMBO IMECHEMKA😂
#RailaOdinga 
#williamsruto 
#marthakarua 
#Maandamano https://t.co/Hsye2tEXV2",DaddyDangote,0,0
2023-03-31 11:33:41+00:00,1641765706378223616,"CCTV footage of Kisumu Supermarket looted yesterday.., a very peaceful #Maandamano nonsense demonstrations indeed! #ArrestRaila 🌿🤕👹😡🥲👎 https://t.co/hQP35ze26c",solo_ambuku,5,4
2023-03-31 11:28:52+00:00,1641764494719213568,"You guys destroyed the foundation we laid down for you? Please protect your own. When your MP term will be over in 2027, you'll still have a foundation to go back to.  Protect &amp; Defend your profession #Maandamano",odhiamboshalton,0,0
2023-03-31 11:27:19+00:00,1641764103394934786,"Uhuru opted for handshake over violence, and then the same Uhuru, according to this government, @rigathi, is funding #Maandamano.

Then @RailaOdinga is capitalizing on our confusion.

I prefer peace.",Fredrichest,0,0
2023-03-31 11:25:25+00:00,1641763627626643456,"@NPSOfficial_KE The people of Kenya condemn the act of violence and thuggery witnessed yesterday Thursday, March, 30, 2023 during the unlawful gathering and intimidation by ""police officers"" in Nairobi and other parts of the country.

Rosemary Oduor KDD or KBB Tribal Queen Wavinya #Maandamano",brianbillopiyo4,1,0
2023-03-31 11:24:37+00:00,1641763424991576067,"Young and stupid tricked by the old and bitter into killing each other.

Older men declare war but it is the youth that must fight and die.

#Maandamano",AyotBenard,1,0
